Sample_name,Label,Hash,nReads
MFU-52193-726-d1-1_S15,MFU,6c49506da20cc547068ee28d02b3031d23916380,7326
MFU-52193-1826-d1-1_S45,MFU,6c49506da20cc547068ee28d02b3031d23916380,1712
MFU-52193-80-d1-1_S56,MFU,6c49506da20cc547068ee28d02b3031d23916380,15568
MFU-52193-1273-d1-1_S68,MFU,6c49506da20cc547068ee28d02b3031d23916380,66
MFU-52193-541-d1-1_S8,MFU,6c49506da20cc547068ee28d02b3031d23916380,4321
MFU-52193-1081-d1-1_S27,MFU,6c49506da20cc547068ee28d02b3031d23916380,4290
MFU-52193-1743-d1-1_S19,MFU,6c49506da20cc547068ee28d02b3031d23916380,1506
MFU-52193-1363-d1-1_S29,MFU,6c49506da20cc547068ee28d02b3031d23916380,3157
MFU-52193-421-d1-1_S33,MFU,6c49506da20cc547068ee28d02b3031d23916380,896
MFU-52193-560-d1-1_S22,MFU,6c49506da20cc547068ee28d02b3031d23916380,7921
MFU-52193-866-d1-1_S57,MFU,6c49506da20cc547068ee28d02b3031d23916380,5595
MFU-52193-25-d1-1_S55,MFU,6c49506da20cc547068ee28d02b3031d23916380,5127
MFU-52193-1476-d1-1_S4,MFU,6c49506da20cc547068ee28d02b3031d23916380,2140
MFU-52193-1301-d5-1_S54,MFU,6c49506da20cc547068ee28d02b3031d23916380,428
MFU-52193-364-d1-1_S21,MFU,6c49506da20cc547068ee28d02b3031d23916380,3665
MFU-52193-1565-d1-1_S24,MFU,6c49506da20cc547068ee28d02b3031d23916380,5981
MFU-52193-732-d1-1_S77,MFU,6c49506da20cc547068ee28d02b3031d23916380,9710
MFU-52193-706-d5-1_S82,MFU,6c49506da20cc547068ee28d02b3031d23916380,4284
MFU-52193-1849-d1-1_S3,MFU,6c49506da20cc547068ee28d02b3031d23916380,561
MFU-52193-1283-d1-1_S52,MFU,6c49506da20cc547068ee28d02b3031d23916380,2675
MFU-52193-1107-d1-1_S37,MFU,6c49506da20cc547068ee28d02b3031d23916380,3875
MFU-52193-229-d1-1_S42,MFU,6c49506da20cc547068ee28d02b3031d23916380,278
MFU-52193-1068-d1-1_S9,MFU,8678d621e3c64fdbcc5ce96958fb6e9a38ac6918,3899
MFU-52193-726-d1-1_S15,MFU,6131ca1f129e094ec2ae3a5000907a597bdb2099,1134
MFU-52193-1255-d1-1_S17,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,3143
MFU-52193-180-d1-1_S31,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,1732
MFU-52193-204-d1-1_S51,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,1171
MFU-52193-1812-d1-1_S7,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,127
MFU-52193-1064-d1-1_S39,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,636
MFU-52193-1476-d1-1_S4,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,382
MFU-52193-1283-d1-1_S52,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,1746
MFU-52193-1565-d1-1_S24,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,1172
MFU-52193-1800-d1-1_S35,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,987
MFU-52193-1040-d1-1_S13,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,644
MFU-52193-1081-d1-1_S27,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,4262
MFU-52193-168-d1-1_S59,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,2391
MFU-52193-704-d1-1_S75,MFU,428443da8c7d128ecba78f332d718fe9f6018b54,22342
MFU-52193-1301-d5-1_S54,MFU,82fb27ecac53d7af993c952afaffe4c057b85fb8,323
MFU-52193-1487-d1-1_S41,MFU,dae1e830032b2484cbda37826745a2329b904454,7325
MFU-52193-1743-d1-1_S19,MFU,7f05c84cc8b3c434f99a16be8d34f63ec7af5811,2492
MFU-52193-1081-d1-1_S27,MFU,7f05c84cc8b3c434f99a16be8d34f63ec7af5811,4034
MFU-52193-1476-d1-1_S4,MFU,aa998c77f57e08eeeb82e07af594d6e6f6f4e5d3,547
MFU-52193-726-d1-1_S15,MFU,b1f89f6ef1247d9c9242ff4900a24f2c82ef6851,301
MFU-52193-726-d1-1_S15,MFU,f1ee299fef9c4ae2b933b8373331cc4a96310fa9,1221
MFU-52193-1476-d1-1_S4,MFU,ccc225cc04827434a40679906641f05ba136f9fb,282
MFU-52193-1255-d1-1_S17,MFU,cb8dd23494d4b60b39959aab123c32f1adccef0c,3295
MFU-52193-80-d1-1_S56,MFU,f03cbc111c922b7c1a35f88b1cef9654d75fb97f,784
MFU-52193-560-d1-1_S22,MFU,f03cbc111c922b7c1a35f88b1cef9654d75fb97f,819
MFU-52193-541-d1-1_S8,MFU,f03cbc111c922b7c1a35f88b1cef9654d75fb97f,2984
MFU-52193-774-d1-1_S49,MFU,f03cbc111c922b7c1a35f88b1cef9654d75fb97f,3228
MFU-52193-726-d1-1_S15,MFU,f03cbc111c922b7c1a35f88b1cef9654d75fb97f,1311
MFU-52193-1301-d5-1_S54,MFU,f03cbc111c922b7c1a35f88b1cef9654d75fb97f,2086
MFU-52193-1273-d1-1_S68,MFU,d846acbb9dadc1d303d7aa730234f71795214843,39
MFU-52193-180-d1-1_S31,MFU,b9be21848cdd9f1e33c3280b0dd3e39f462b99a2,472
MFU-52193-1743-d1-1_S19,MFU,b78cdb5b4f6166676cdd92292d38b7ca3f2991bb,1309
MFU-52193-1301-d5-1_S54,MFU,da01affc131d105d45c7f25419c7b1c861975b4c,404
MFU-52193-204-d1-1_S51,MFU,6e72ed4e0dbbfe035bb14afd55c8578d172b2876,1084
MFU-52193-1476-d1-1_S4,MFU,ddf5d8f01c176ab003be35dd8935dab512bf36c1,31
MFU-52193-1229-d1-1_S12,MFU,ddf5d8f01c176ab003be35dd8935dab512bf36c1,9
