"","Primer","Project","tubeID","Dilution","Rep","BestTaxon","nReads","station","lat","lon","depth","depth_cat","wash_idx"
"48270","MFU","52193","1637","d1","1","Icosteus aenigmaticus",0,"79-4",47.39600167,-124.821575,446,500,1
"48271","MFU","52193","1637","d1","1","Idiacanthus antrostomus",0,"79-4",47.39600167,-124.821575,446,500,1
"48272","MFU","52193","1637","d1","1","Jordania zonope",0,"79-4",47.39600167,-124.821575,446,500,1
"48273","MFU","52193","1637","d1","1","Kogia sima",0,"79-4",47.39600167,-124.821575,446,500,1
"48274","MFU","52193","1637","d1","1","Lagenorhynchus",0,"79-4",47.39600167,-124.821575,446,500,1
"48275","MFU","52193","1637","d1","1","Lagenorhynchus obliquidens",0,"79-4",47.39600167,-124.821575,446,500,1
"48276","MFU","52193","1637","d1","1","Lampadena urophaos",0,"79-4",47.39600167,-124.821575,446,500,1
"48277","MFU","52193","1637","d1","1","Lampanyctus tenuiformis",531,"79-4",47.39600167,-124.821575,446,500,1
"48278","MFU","52193","1637","d1","1","Lepidopsetta",0,"79-4",47.39600167,-124.821575,446,500,1
"48279","MFU","52193","1637","d1","1","Leptocottus armatus",0,"79-4",47.39600167,-124.821575,446,500,1
"48280","MFU","52193","1637","d1","1","Leuroglossus stilbius",0,"79-4",47.39600167,-124.821575,446,500,1
"48281","MFU","52193","1637","d1","1","Liparis fucensis",0,"79-4",47.39600167,-124.821575,446,500,1
"48282","MFU","52193","1637","d1","1","Liparis mucosus",0,"79-4",47.39600167,-124.821575,446,500,1
"48283","MFU","52193","1637","d1","1","Liparis pulchellus",0,"79-4",47.39600167,-124.821575,446,500,1
"48284","MFU","52193","1637","d1","1","Lipolagus ochotensis",0,"79-4",47.39600167,-124.821575,446,500,1
"48285","MFU","52193","1637","d1","1","Lumpenus sagitta",0,"79-4",47.39600167,-124.821575,446,500,1
"48286","MFU","52193","1637","d1","1","Lycenchelys",0,"79-4",47.39600167,-124.821575,446,500,1
"48287","MFU","52193","1637","d1","1","Lycodapus",0,"79-4",47.39600167,-124.821575,446,500,1
"48288","MFU","52193","1637","d1","1","Lycodapus mandibularis",0,"79-4",47.39600167,-124.821575,446,500,1
"48289","MFU","52193","1637","d1","1","Lycodapus parviceps",0,"79-4",47.39600167,-124.821575,446,500,1
"48290","MFU","52193","1637","d1","1","Lycodes",0,"79-4",47.39600167,-124.821575,446,500,1
"48291","MFU","52193","1637","d1","1","Lycodes cortezianus",0,"79-4",47.39600167,-124.821575,446,500,1
"48292","MFU","52193","1637","d1","1","Lycodes diapterus",0,"79-4",47.39600167,-124.821575,446,500,1
"48293","MFU","52193","1637","d1","1","Lyopsetta exilis",0,"79-4",47.39600167,-124.821575,446,500,1
"48294","MFU","52193","1637","d1","1","Macropodidae",0,"79-4",47.39600167,-124.821575,446,500,1
"48295","MFU","52193","1637","d1","1","Macropus fuliginosus",0,"79-4",47.39600167,-124.821575,446,500,1
"48296","MFU","52193","1637","d1","1","Macropus giganteus",0,"79-4",47.39600167,-124.821575,446,500,1
"48297","MFU","52193","1637","d1","1","Magnisudis atlantica",0,"79-4",47.39600167,-124.821575,446,500,1
"48298","MFU","52193","1637","d1","1","Mallotus villosus",0,"79-4",47.39600167,-124.821575,446,500,1
"48299","MFU","52193","1637","d1","1","Megaptera novaeangliae",0,"79-4",47.39600167,-124.821575,446,500,1
"48300","MFU","52193","1637","d1","1","Melamphaes lugubris",0,"79-4",47.39600167,-124.821575,446,500,1
"48301","MFU","52193","1637","d1","1","Melanostigma pammelas",0,"79-4",47.39600167,-124.821575,446,500,1
"48302","MFU","52193","1637","d1","1","Merluccius productus",0,"79-4",47.39600167,-124.821575,446,500,1
"48303","MFU","52193","1637","d1","1","Merluccius angustimanus",214,"79-4",47.39600167,-124.821575,446,500,1
"48304","MFU","52193","1637","d1","1","Merluccius productus",227536,"79-4",47.39600167,-124.821575,446,500,1
"48305","MFU","52193","1637","d1","1","Microgadus proximus",0,"79-4",47.39600167,-124.821575,446,500,1
"48306","MFU","52193","1637","d1","1","Microstomus pacificus",1766,"79-4",47.39600167,-124.821575,446,500,1
"48307","MFU","52193","1637","d1","1","Mirounga angustirostris",0,"79-4",47.39600167,-124.821575,446,500,1
"48308","MFU","52193","1637","d1","1","Mola",0,"79-4",47.39600167,-124.821575,446,500,1
"48309","MFU","52193","1637","d1","1","Mola tecta",0,"79-4",47.39600167,-124.821575,446,500,1
"48310","MFU","52193","1637","d1","1","Mulloidichthys",0,"79-4",47.39600167,-124.821575,446,500,1
"48311","MFU","52193","1637","d1","1","Myctophidae",0,"79-4",47.39600167,-124.821575,446,500,1
"48312","MFU","52193","1637","d1","1","Nannobrachium",0,"79-4",47.39600167,-124.821575,446,500,1
"48313","MFU","52193","1637","d1","1","Nannobrachium fernae",0,"79-4",47.39600167,-124.821575,446,500,1
"48314","MFU","52193","1637","d1","1","Nannobrachium regale",0,"79-4",47.39600167,-124.821575,446,500,1
"48315","MFU","52193","1637","d1","1","Nansenia",0,"79-4",47.39600167,-124.821575,446,500,1
"48316","MFU","52193","1637","d1","1","Nansenia candida",0,"79-4",47.39600167,-124.821575,446,500,1
"48317","MFU","52193","1637","d1","1","Odontaster",0,"79-4",47.39600167,-124.821575,446,500,1
"48318","MFU","52193","1637","d1","1","Oncorhynchus",0,"79-4",47.39600167,-124.821575,446,500,1
"48319","MFU","52193","1637","d1","1","Oncorhynchus gorbuscha",0,"79-4",47.39600167,-124.821575,446,500,1
"48320","MFU","52193","1637","d1","1","Oncorhynchus keta",0,"79-4",47.39600167,-124.821575,446,500,1
"48321","MFU","52193","1637","d1","1","Oncorhynchus kisutch",0,"79-4",47.39600167,-124.821575,446,500,1
"48322","MFU","52193","1637","d1","1","Oncorhynchus tshawytscha",0,"79-4",47.39600167,-124.821575,446,500,1
"48323","MFU","52193","1637","d1","1","Ophiodon elongatus",0,"79-4",47.39600167,-124.821575,446,500,1
"48324","MFU","52193","1637","d1","1","Opostomias mitsuii",0,"79-4",47.39600167,-124.821575,446,500,1
"48325","MFU","52193","1637","d1","1","Orcinus orca",0,"79-4",47.39600167,-124.821575,446,500,1
"48326","MFU","52193","1637","d1","1","Orthonopias triacis",0,"79-4",47.39600167,-124.821575,446,500,1
"48327","MFU","52193","1637","d1","1","Osphranter",0,"79-4",47.39600167,-124.821575,446,500,1
"48328","MFU","52193","1637","d1","1","Osphranter robustus",0,"79-4",47.39600167,-124.821575,446,500,1
"48329","MFU","52193","1637","d1","1","Osphranter rufus",0,"79-4",47.39600167,-124.821575,446,500,1
"48330","MFU","52193","1637","d1","1","Oxylebius pictus",0,"79-4",47.39600167,-124.821575,446,500,1
"48331","MFU","52193","1637","d1","1","Paralepididae",0,"79-4",47.39600167,-124.821575,446,500,1
"48332","MFU","52193","1637","d1","1","Parvilux ingens",0,"79-4",47.39600167,-124.821575,446,500,1
"48333","MFU","52193","1637","d1","1","Patiria miniata",0,"79-4",47.39600167,-124.821575,446,500,1
"48334","MFU","52193","1637","d1","1","Peprilus",0,"79-4",47.39600167,-124.821575,446,500,1
"48335","MFU","52193","1637","d1","1","Phalacrocorax pelagicus",0,"79-4",47.39600167,-124.821575,446,500,1
"48336","MFU","52193","1637","d1","1","Phoca vitulina",0,"79-4",47.39600167,-124.821575,446,500,1
"48337","MFU","52193","1637","d1","1","Phocoena",0,"79-4",47.39600167,-124.821575,446,500,1
"48338","MFU","52193","1637","d1","1","Phocoena phocoena",0,"79-4",47.39600167,-124.821575,446,500,1
"48339","MFU","52193","1637","d1","1","Phocoenoides dalli",13,"79-4",47.39600167,-124.821575,446,500,1
"48340","MFU","52193","1637","d1","1","Pholidae",0,"79-4",47.39600167,-124.821575,446,500,1
"48341","MFU","52193","1637","d1","1","Pholis laeta",0,"79-4",47.39600167,-124.821575,446,500,1
"48342","MFU","52193","1637","d1","1","Pholis ornata",0,"79-4",47.39600167,-124.821575,446,500,1
"48343","MFU","52193","1637","d1","1","Physeter catodon",0,"79-4",47.39600167,-124.821575,446,500,1
"48344","MFU","52193","1637","d1","1","Pisaster ochraceus",0,"79-4",47.39600167,-124.821575,446,500,1
"48345","MFU","52193","1637","d1","1","Plectobranchus evides",0,"79-4",47.39600167,-124.821575,446,500,1
"48346","MFU","52193","1637","d1","1","Pleuronectidae",0,"79-4",47.39600167,-124.821575,446,500,1
"48347","MFU","52193","1637","d1","1","Pleuronichthys coenosus",0,"79-4",47.39600167,-124.821575,446,500,1
"48348","MFU","52193","1637","d1","1","Pleuronichthys decurrens",0,"79-4",47.39600167,-124.821575,446,500,1
"48349","MFU","52193","1637","d1","1","Prionace glauca",0,"79-4",47.39600167,-124.821575,446,500,1
"48350","MFU","52193","1637","d1","1","Protomyctophum",0,"79-4",47.39600167,-124.821575,446,500,1
"48351","MFU","52193","1637","d1","1","Protomyctophum crockeri",0,"79-4",47.39600167,-124.821575,446,500,1
"48352","MFU","52193","1637","d1","1","Protomyctophum thompsoni",0,"79-4",47.39600167,-124.821575,446,500,1
"48353","MFU","52193","1637","d1","1","Pseudobathylagus milleri",0,"79-4",47.39600167,-124.821575,446,500,1
"48354","MFU","52193","1637","d1","1","Radulinus asprellus",0,"79-4",47.39600167,-124.821575,446,500,1
"48355","MFU","52193","1637","d1","1","Rathbunella hypoplecta",0,"79-4",47.39600167,-124.821575,446,500,1
"48356","MFU","52193","1637","d1","1","Ronquilus jordani",0,"79-4",47.39600167,-124.821575,446,500,1
"48357","MFU","52193","1637","d1","1","Ruscarius",0,"79-4",47.39600167,-124.821575,446,500,1
"48358","MFU","52193","1637","d1","1","Sagamichthys abei",0,"79-4",47.39600167,-124.821575,446,500,1
"48359","MFU","52193","1637","d1","1","Sardinops sagax",0,"79-4",47.39600167,-124.821575,446,500,1
"48360","MFU","52193","1637","d1","1","Scomber japonicus",0,"79-4",47.39600167,-124.821575,446,500,1
"48361","MFU","52193","1637","d1","1","Scopelosaurus harryi",0,"79-4",47.39600167,-124.821575,446,500,1
"48362","MFU","52193","1637","d1","1","Scorpaenichthys marmoratus",0,"79-4",47.39600167,-124.821575,446,500,1
"48363","MFU","52193","1637","d1","1","Sebastes",0,"79-4",47.39600167,-124.821575,446,500,1
"48364","MFU","52193","1637","d1","1","Sebastes entomelas",0,"79-4",47.39600167,-124.821575,446,500,1
"48365","MFU","52193","1637","d1","1","Sebastes mystinus",0,"79-4",47.39600167,-124.821575,446,500,1
"48366","MFU","52193","1637","d1","1","Sebastes paucispinis",0,"79-4",47.39600167,-124.821575,446,500,1
"48367","MFU","52193","1637","d1","1","Sebastidae",1392,"79-4",47.39600167,-124.821575,446,500,1
"48368","MFU","52193","1637","d1","1","Serrivomer",0,"79-4",47.39600167,-124.821575,446,500,1
"48369","MFU","52193","1637","d1","1","Sparisoma",0,"79-4",47.39600167,-124.821575,446,500,1
"48370","MFU","52193","1637","d1","1","Spirinchus starksi",0,"79-4",47.39600167,-124.821575,446,500,1
"48371","MFU","52193","1637","d1","1","Squalus",0,"79-4",47.39600167,-124.821575,446,500,1
"48372","MFU","52193","1637","d1","1","Stenella coeruleoalba",0,"79-4",47.39600167,-124.821575,446,500,1
"48373","MFU","52193","1637","d1","1","Stenobrachius leucopsarus",0,"79-4",47.39600167,-124.821575,446,500,1
"48374","MFU","52193","1637","d1","1","Stenobrachius leucopsarus",0,"79-4",47.39600167,-124.821575,446,500,1
"48375","MFU","52193","1637","d1","1","Stenobrachius nannochir",0,"79-4",47.39600167,-124.821575,446,500,1
"48376","MFU","52193","1637","d1","1","Sternoptyx",0,"79-4",47.39600167,-124.821575,446,500,1
"48377","MFU","52193","1637","d1","1","Sternoptyx pseudobscura",0,"79-4",47.39600167,-124.821575,446,500,1
"48378","MFU","52193","1637","d1","1","Sternoptyx pseudodiaphana",0,"79-4",47.39600167,-124.821575,446,500,1
"48379","MFU","52193","1637","d1","1","Sus scrofa",0,"79-4",47.39600167,-124.821575,446,500,1
"48380","MFU","52193","1637","d1","1","Symbolophorus californiensis",0,"79-4",47.39600167,-124.821575,446,500,1
"48381","MFU","52193","1637","d1","1","Tactostoma macropus",970,"79-4",47.39600167,-124.821575,446,500,1
"48382","MFU","52193","1637","d1","1","Tarletonbeania crenularis",0,"79-4",47.39600167,-124.821575,446,500,1
"48383","MFU","52193","1637","d1","1","Tarletonbeania crenularis",0,"79-4",47.39600167,-124.821575,446,500,1
"48384","MFU","52193","1637","d1","1","Thaleichthys pacificus",0,"79-4",47.39600167,-124.821575,446,500,1
"48385","MFU","52193","1637","d1","1","Thunnus",0,"79-4",47.39600167,-124.821575,446,500,1
"48386","MFU","52193","1637","d1","1","Thunnus orientalis",0,"79-4",47.39600167,-124.821575,446,500,1
"48387","MFU","52193","1637","d1","1","Trachipterus",0,"79-4",47.39600167,-124.821575,446,500,1
"48388","MFU","52193","1637","d1","1","Trachipterus altivelis",0,"79-4",47.39600167,-124.821575,446,500,1
"48389","MFU","52193","1637","d1","1","Trachurus symmetricus",0,"79-4",47.39600167,-124.821575,446,500,1
"48390","MFU","52193","1637","d1","1","Trachurus symmetricus",0,"79-4",47.39600167,-124.821575,446,500,1
"48391","MFU","52193","1637","d1","1","Tursiops truncatus",0,"79-4",47.39600167,-124.821575,446,500,1
"48392","MFU","52193","1637","d1","1","Uria",0,"79-4",47.39600167,-124.821575,446,500,1
"48393","MFU","52193","1637","d1","1","Vinciguerria nimbaria",0,"79-4",47.39600167,-124.821575,446,500,1
"48394","MFU","52193","1637","d1","1","Xiphister",0,"79-4",47.39600167,-124.821575,446,500,1
"48395","MFU","52193","1637","d1","1","Ziphius cavirostris",0,"79-4",47.39600167,-124.821575,446,500,1
"48396","MFU","52193","1637","d1","1","Zoarcidae",0,"79-4",47.39600167,-124.821575,446,500,1
"48397","MFU","52193","1639","d1","1","Agonopsis vulsa",0,"79-4",47.39600167,-124.821575,300,300,1
"48398","MFU","52193","1639","d1","1","Allosmerus elongatus",0,"79-4",47.39600167,-124.821575,300,300,1
"48399","MFU","52193","1639","d1","1","Alosa",0,"79-4",47.39600167,-124.821575,300,300,1
"48400","MFU","52193","1639","d1","1","Alosa alabamae",0,"79-4",47.39600167,-124.821575,300,300,1
"48401","MFU","52193","1639","d1","1","Ammodytidae",0,"79-4",47.39600167,-124.821575,300,300,1
"48402","MFU","52193","1639","d1","1","Anarrhichthys ocellatus",0,"79-4",47.39600167,-124.821575,300,300,1
"48403","MFU","52193","1639","d1","1","Anoplarchus",0,"79-4",47.39600167,-124.821575,300,300,1
"48404","MFU","52193","1639","d1","1","Anoplopoma fimbria",0,"79-4",47.39600167,-124.821575,300,300,1
"48405","MFU","52193","1639","d1","1","Apristurus brunneus",0,"79-4",47.39600167,-124.821575,300,300,1
"48406","MFU","52193","1639","d1","1","Arctozenus risso",0,"79-4",47.39600167,-124.821575,300,300,1
"48407","MFU","52193","1639","d1","1","Ariosoma balearicum",0,"79-4",47.39600167,-124.821575,300,300,1
"48408","MFU","52193","1639","d1","1","Artedius",0,"79-4",47.39600167,-124.821575,300,300,1
"48409","MFU","52193","1639","d1","1","Artedius corallinus",0,"79-4",47.39600167,-124.821575,300,300,1
"48410","MFU","52193","1639","d1","1","Artedius fenestralis",0,"79-4",47.39600167,-124.821575,300,300,1
"48411","MFU","52193","1639","d1","1","Artedius harringtoni",0,"79-4",47.39600167,-124.821575,300,300,1
"48412","MFU","52193","1639","d1","1","Artedius lateralis",0,"79-4",47.39600167,-124.821575,300,300,1
"48413","MFU","52193","1639","d1","1","Artiodactyla",0,"79-4",47.39600167,-124.821575,300,300,1
"48414","MFU","52193","1639","d1","1","Ascelichthys rhodorus",0,"79-4",47.39600167,-124.821575,300,300,1
"48415","MFU","52193","1639","d1","1","Astronesthes",0,"79-4",47.39600167,-124.821575,300,300,1
"48416","MFU","52193","1639","d1","1","Atherinopsis californiensis",0,"79-4",47.39600167,-124.821575,300,300,1
"48417","MFU","52193","1639","d1","1","Balaena",0,"79-4",47.39600167,-124.821575,300,300,1
"48418","MFU","52193","1639","d1","1","Balaena mysticetus",0,"79-4",47.39600167,-124.821575,300,300,1
"48419","MFU","52193","1639","d1","1","Balaenoptera",0,"79-4",47.39600167,-124.821575,300,300,1
"48420","MFU","52193","1639","d1","1","Balaenoptera acutorostrata",0,"79-4",47.39600167,-124.821575,300,300,1
"48421","MFU","52193","1639","d1","1","Balaenoptera musculus",0,"79-4",47.39600167,-124.821575,300,300,1
"48422","MFU","52193","1639","d1","1","Balaenoptera physalus",0,"79-4",47.39600167,-124.821575,300,300,1
"48423","MFU","52193","1639","d1","1","Bathyagonus pentacanthus",0,"79-4",47.39600167,-124.821575,300,300,1
"48424","MFU","52193","1639","d1","1","Bathylagidae",0,"79-4",47.39600167,-124.821575,300,300,1
"48425","MFU","52193","1639","d1","1","Bathylagoides wesethi",0,"79-4",47.39600167,-124.821575,300,300,1
"48426","MFU","52193","1639","d1","1","Bathyraja spinicauda",0,"79-4",47.39600167,-124.821575,300,300,1
"48427","MFU","52193","1639","d1","1","Benthalbella dentata",0,"79-4",47.39600167,-124.821575,300,300,1
"48428","MFU","52193","1639","d1","1","Berardius bairdii",0,"79-4",47.39600167,-124.821575,300,300,1
"48429","MFU","52193","1639","d1","1","Beringraja",0,"79-4",47.39600167,-124.821575,300,300,1
"48430","MFU","52193","1639","d1","1","Beringraja binoculata",0,"79-4",47.39600167,-124.821575,300,300,1
"48431","MFU","52193","1639","d1","1","Beringraja inornata",0,"79-4",47.39600167,-124.821575,300,300,1
"48432","MFU","52193","1639","d1","1","Bos taurus",0,"79-4",47.39600167,-124.821575,300,300,1
"48433","MFU","52193","1639","d1","1","Canis",0,"79-4",47.39600167,-124.821575,300,300,1
"48434","MFU","52193","1639","d1","1","Canis lupus",0,"79-4",47.39600167,-124.821575,300,300,1
"48435","MFU","52193","1639","d1","1","Careproctus melanurus",0,"79-4",47.39600167,-124.821575,300,300,1
"48436","MFU","52193","1639","d1","1","Cataetyx rubrirostris",0,"79-4",47.39600167,-124.821575,300,300,1
"48437","MFU","52193","1639","d1","1","Ceramaster",0,"79-4",47.39600167,-124.821575,300,300,1
"48438","MFU","52193","1639","d1","1","Ceratoscopelus",0,"79-4",47.39600167,-124.821575,300,300,1
"48439","MFU","52193","1639","d1","1","Chauliodus macouni",0,"79-4",47.39600167,-124.821575,300,300,1
"48440","MFU","52193","1639","d1","1","Chilara taylori",0,"79-4",47.39600167,-124.821575,300,300,1
"48441","MFU","52193","1639","d1","1","Citharichthys",0,"79-4",47.39600167,-124.821575,300,300,1
"48442","MFU","52193","1639","d1","1","Citharichthys sordidus",0,"79-4",47.39600167,-124.821575,300,300,1
"48443","MFU","52193","1639","d1","1","Citharichthys stigmaeus",0,"79-4",47.39600167,-124.821575,300,300,1
"48444","MFU","52193","1639","d1","1","Clupea pallasii",0,"79-4",47.39600167,-124.821575,300,300,1
"48445","MFU","52193","1639","d1","1","Cololabis saira",0,"79-4",47.39600167,-124.821575,300,300,1
"48446","MFU","52193","1639","d1","1","Cottidae",0,"79-4",47.39600167,-124.821575,300,300,1
"48447","MFU","52193","1639","d1","1","Cryptacanthodes aleutensis",0,"79-4",47.39600167,-124.821575,300,300,1
"48448","MFU","52193","1639","d1","1","Cryptacanthodes giganteus",0,"79-4",47.39600167,-124.821575,300,300,1
"48449","MFU","52193","1639","d1","1","Cyclothone",0,"79-4",47.39600167,-124.821575,300,300,1
"48450","MFU","52193","1639","d1","1","Cyclothone acclinidens",0,"79-4",47.39600167,-124.821575,300,300,1
"48451","MFU","52193","1639","d1","1","Cyclothone atraria",0,"79-4",47.39600167,-124.821575,300,300,1
"48452","MFU","52193","1639","d1","1","Cyclothone pseudopallida",0,"79-4",47.39600167,-124.821575,300,300,1
"48453","MFU","52193","1639","d1","1","Cyclothone signata",0,"79-4",47.39600167,-124.821575,300,300,1
"48454","MFU","52193","1639","d1","1","Danaphos oculatus",0,"79-4",47.39600167,-124.821575,300,300,1
"48455","MFU","52193","1639","d1","1","Dasyscopelus obtusirostris",0,"79-4",47.39600167,-124.821575,300,300,1
"48456","MFU","52193","1639","d1","1","Delphinidae",0,"79-4",47.39600167,-124.821575,300,300,1
"48457","MFU","52193","1639","d1","1","Delphinus",0,"79-4",47.39600167,-124.821575,300,300,1
"48458","MFU","52193","1639","d1","1","Dermasterias imbricata",0,"79-4",47.39600167,-124.821575,300,300,1
"48459","MFU","52193","1639","d1","1","Diaphus",0,"79-4",47.39600167,-124.821575,300,300,1
"48460","MFU","52193","1639","d1","1","Diaphus dumerilii",0,"79-4",47.39600167,-124.821575,300,300,1
"48461","MFU","52193","1639","d1","1","Diaphus theta",10422,"79-4",47.39600167,-124.821575,300,300,1
"48462","MFU","52193","1639","d1","1","Diprotodontia",0,"79-4",47.39600167,-124.821575,300,300,1
"48463","MFU","52193","1639","d1","1","Engraulis mordax",0,"79-4",47.39600167,-124.821575,300,300,1
"48464","MFU","52193","1639","d1","1","Eopsetta jordani",0,"79-4",47.39600167,-124.821575,300,300,1
"48465","MFU","52193","1639","d1","1","Eschrichtius robustus",0,"79-4",47.39600167,-124.821575,300,300,1
"48466","MFU","52193","1639","d1","1","Eumetopias jubatus",0,"79-4",47.39600167,-124.821575,300,300,1
"48467","MFU","52193","1639","d1","1","Exocoetidae",0,"79-4",47.39600167,-124.821575,300,300,1
"48468","MFU","52193","1639","d1","1","Gadidae",0,"79-4",47.39600167,-124.821575,300,300,1
"48469","MFU","52193","1639","d1","1","Gadus",0,"79-4",47.39600167,-124.821575,300,300,1
"48470","MFU","52193","1639","d1","1","Gadus chalcogrammus",0,"79-4",47.39600167,-124.821575,300,300,1
"48471","MFU","52193","1639","d1","1","Gadus macrocephalus",0,"79-4",47.39600167,-124.821575,300,300,1
"48472","MFU","52193","1639","d1","1","Galeorhinus galeus",0,"79-4",47.39600167,-124.821575,300,300,1
"48473","MFU","52193","1639","d1","1","Gallus",0,"79-4",47.39600167,-124.821575,300,300,1
"48474","MFU","52193","1639","d1","1","Gasterosteus",0,"79-4",47.39600167,-124.821575,300,300,1
"48475","MFU","52193","1639","d1","1","Gibbonsia montereyensis",0,"79-4",47.39600167,-124.821575,300,300,1
"48476","MFU","52193","1639","d1","1","Gilbertaster anacanthus",0,"79-4",47.39600167,-124.821575,300,300,1
"48477","MFU","52193","1639","d1","1","Glyptocephalus zachirus",0,"79-4",47.39600167,-124.821575,300,300,1
"48478","MFU","52193","1639","d1","1","Gobiesox maeandricus",0,"79-4",47.39600167,-124.821575,300,300,1
"48479","MFU","52193","1639","d1","1","Grampus griseus",0,"79-4",47.39600167,-124.821575,300,300,1
"48480","MFU","52193","1639","d1","1","Hemilepidotus",0,"79-4",47.39600167,-124.821575,300,300,1
"48481","MFU","52193","1639","d1","1","Hemiramphidae",0,"79-4",47.39600167,-124.821575,300,300,1
"48482","MFU","52193","1639","d1","1","Hemiramphus",0,"79-4",47.39600167,-124.821575,300,300,1
"48483","MFU","52193","1639","d1","1","Hemiramphus far",0,"79-4",47.39600167,-124.821575,300,300,1
"48484","MFU","52193","1639","d1","1","Heteropriacanthus cruentatus",0,"79-4",47.39600167,-124.821575,300,300,1
"48485","MFU","52193","1639","d1","1","Hexagrammos decagrammus",0,"79-4",47.39600167,-124.821575,300,300,1
"48486","MFU","52193","1639","d1","1","Hippoglossus stenolepis",0,"79-4",47.39600167,-124.821575,300,300,1
"48487","MFU","52193","1639","d1","1","Holtbyrnia latifrons",0,"79-4",47.39600167,-124.821575,300,300,1
"48488","MFU","52193","1639","d1","1","Homo sapiens",156,"79-4",47.39600167,-124.821575,300,300,1
"48489","MFU","52193","1639","d1","1","Hydrolagus colliei",0,"79-4",47.39600167,-124.821575,300,300,1
"48490","MFU","52193","1639","d1","1","Hypomesus",0,"79-4",47.39600167,-124.821575,300,300,1
"48491","MFU","52193","1639","d1","1","Icichthys lockingtoni",0,"79-4",47.39600167,-124.821575,300,300,1
"48492","MFU","52193","1639","d1","1","Icosteus aenigmaticus",0,"79-4",47.39600167,-124.821575,300,300,1
"48493","MFU","52193","1639","d1","1","Idiacanthus antrostomus",0,"79-4",47.39600167,-124.821575,300,300,1
"48494","MFU","52193","1639","d1","1","Jordania zonope",0,"79-4",47.39600167,-124.821575,300,300,1
"48495","MFU","52193","1639","d1","1","Kogia sima",0,"79-4",47.39600167,-124.821575,300,300,1
"48496","MFU","52193","1639","d1","1","Lagenorhynchus",0,"79-4",47.39600167,-124.821575,300,300,1
"48497","MFU","52193","1639","d1","1","Lagenorhynchus obliquidens",0,"79-4",47.39600167,-124.821575,300,300,1
"48498","MFU","52193","1639","d1","1","Lampadena urophaos",0,"79-4",47.39600167,-124.821575,300,300,1
"48499","MFU","52193","1639","d1","1","Lampanyctus tenuiformis",0,"79-4",47.39600167,-124.821575,300,300,1
"48500","MFU","52193","1639","d1","1","Lepidopsetta",0,"79-4",47.39600167,-124.821575,300,300,1
"48501","MFU","52193","1639","d1","1","Leptocottus armatus",0,"79-4",47.39600167,-124.821575,300,300,1
"48502","MFU","52193","1639","d1","1","Leuroglossus stilbius",0,"79-4",47.39600167,-124.821575,300,300,1
"48503","MFU","52193","1639","d1","1","Liparis fucensis",0,"79-4",47.39600167,-124.821575,300,300,1
"48504","MFU","52193","1639","d1","1","Liparis mucosus",0,"79-4",47.39600167,-124.821575,300,300,1
"48505","MFU","52193","1639","d1","1","Liparis pulchellus",0,"79-4",47.39600167,-124.821575,300,300,1
"48506","MFU","52193","1639","d1","1","Lipolagus ochotensis",0,"79-4",47.39600167,-124.821575,300,300,1
"48507","MFU","52193","1639","d1","1","Lumpenus sagitta",0,"79-4",47.39600167,-124.821575,300,300,1
"48508","MFU","52193","1639","d1","1","Lycenchelys",0,"79-4",47.39600167,-124.821575,300,300,1
"48509","MFU","52193","1639","d1","1","Lycodapus",0,"79-4",47.39600167,-124.821575,300,300,1
"48510","MFU","52193","1639","d1","1","Lycodapus mandibularis",0,"79-4",47.39600167,-124.821575,300,300,1
"48511","MFU","52193","1639","d1","1","Lycodapus parviceps",0,"79-4",47.39600167,-124.821575,300,300,1
"48512","MFU","52193","1639","d1","1","Lycodes",0,"79-4",47.39600167,-124.821575,300,300,1
"48513","MFU","52193","1639","d1","1","Lycodes cortezianus",0,"79-4",47.39600167,-124.821575,300,300,1
"48514","MFU","52193","1639","d1","1","Lycodes diapterus",0,"79-4",47.39600167,-124.821575,300,300,1
"48515","MFU","52193","1639","d1","1","Lyopsetta exilis",0,"79-4",47.39600167,-124.821575,300,300,1
"48516","MFU","52193","1639","d1","1","Macropodidae",0,"79-4",47.39600167,-124.821575,300,300,1
"48517","MFU","52193","1639","d1","1","Macropus fuliginosus",0,"79-4",47.39600167,-124.821575,300,300,1
"48518","MFU","52193","1639","d1","1","Macropus giganteus",0,"79-4",47.39600167,-124.821575,300,300,1
"48519","MFU","52193","1639","d1","1","Magnisudis atlantica",0,"79-4",47.39600167,-124.821575,300,300,1
"48520","MFU","52193","1639","d1","1","Mallotus villosus",0,"79-4",47.39600167,-124.821575,300,300,1
"48521","MFU","52193","1639","d1","1","Megaptera novaeangliae",0,"79-4",47.39600167,-124.821575,300,300,1
"48522","MFU","52193","1639","d1","1","Melamphaes lugubris",0,"79-4",47.39600167,-124.821575,300,300,1
"48523","MFU","52193","1639","d1","1","Melanostigma pammelas",0,"79-4",47.39600167,-124.821575,300,300,1
"48524","MFU","52193","1639","d1","1","Merluccius productus",0,"79-4",47.39600167,-124.821575,300,300,1
"48525","MFU","52193","1639","d1","1","Merluccius angustimanus",0,"79-4",47.39600167,-124.821575,300,300,1
"48526","MFU","52193","1639","d1","1","Merluccius productus",13598,"79-4",47.39600167,-124.821575,300,300,1
"48527","MFU","52193","1639","d1","1","Microgadus proximus",0,"79-4",47.39600167,-124.821575,300,300,1
