V1,V2,V3
-127.316273849607,42.3735744089012,-2786.5029296875
-127.299551066218,42.3735744089012,-2735.45288085938
-127.282828282828,42.3735744089012,-2610.36279296875
-127.266105499439,42.3735744089012,-2508.5029296875
-127.249382716049,42.3735744089012,-2548.43286132812
-127.23265993266,42.3735744089012,-2586.58276367188
-127.21593714927,42.3735744089012,-2510.27294921875
-127.199214365881,42.3735744089012,-2536.37060546875
-127.182491582492,42.3735744089012,-2575.74047851562
-127.165768799102,42.3735744089012,-2568.47045898438
-127.149046015713,42.3735744089012,-2520.51049804688
-127.132323232323,42.3735744089012,-2538.58056640625
-127.115600448934,42.3735744089012,-2620.73046875
-127.098877665544,42.3735744089012,-2700.51049804688
-127.082154882155,42.3735744089012,-3129.4306640625
-127.065432098765,42.3735744089012,-3296.4306640625
-127.048709315376,42.3735744089012,-3427.49072265625
-127.031986531987,42.3735744089012,-3360.19067382812
-127.015263748597,42.3735744089012,-3299.36083984375
-126.998540965208,42.3735744089012,-3261.970703125
-126.981818181818,42.3735744089012,-2908.33081054688
-126.965095398429,42.3735744089012,-2684.1806640625
-126.948372615039,42.3735744089012,-2683.75073242188
-126.93164983165,42.3735744089012,-2789.79150390625
-126.91492704826,42.3735744089012,-2971.70166015625
-126.898204264871,42.3735744089012,-2973.3515625
-126.881481481481,42.3735744089012,-2688.12158203125
-126.864758698092,42.3735744089012,-2577.4716796875
-126.848035914703,42.3735744089012,-2573.3115234375
-126.831313131313,42.3735744089012,-2572.3916015625
-126.814590347924,42.3735744089012,-2589.62158203125
-126.797867564534,42.3735744089012,-2623.2421875
-126.781144781145,42.3735744089012,-2658.47216796875
-126.764421997755,42.3735744089012,-2658.92211914062
-126.747699214366,42.3735744089012,-2658.46215820312
-126.730976430976,42.3735744089012,-2677.27221679688
-126.714253647587,42.3735744089012,-2694.63208007812
-126.697530864198,42.3735744089012,-2766.44213867188
-126.680808080808,42.3735744089012,-2841.412109375
-126.664085297419,42.3735744089012,-2844.23486328125
-126.647362514029,42.3735744089012,-2816.65478515625
-126.63063973064,42.3735744089012,-2718.52465820312
-126.61391694725,42.3735744089012,-2808.47485351562
-126.597194163861,42.3735744089012,-2728.31469726562
-126.580471380471,42.3735744089012,-2616.6748046875
-126.563748597082,42.3735744089012,-2717.47485351562
-126.547025813692,42.3735744089012,-2649.04467773438
-126.530303030303,42.3735744089012,-2747.65942382812
-126.513580246914,42.3735744089012,-2799.0595703125
-126.496857463524,42.3735744089012,-2785.67944335938
-126.480134680135,42.3735744089012,-2705.32958984375
-126.463411896745,42.3735744089012,-2653.83935546875
-126.446689113356,42.3735744089012,-2692.20947265625
-126.429966329966,42.3735744089012,-2751.82958984375
-126.413243546577,42.3735744089012,-2763.689453125
-126.396520763187,42.3735744089012,-2732.97680664062
-126.379797979798,42.3735744089012,-2739.20678710938
-126.363075196409,42.3735744089012,-2752.86669921875
-126.346352413019,42.3735744089012,-2748.88671875
-126.32962962963,42.3735744089012,-2735.19677734375
-126.31290684624,42.3735744089012,-2716.31665039062
-126.296184062851,42.3735744089012,-2653.81665039062
-126.279461279461,42.3735744089012,-2675.966796875
-126.262738496072,42.3735744089012,-2707.61181640625
-126.246015712682,42.3735744089012,-2622.92163085938
-126.229292929293,42.3735744089012,-2223.54174804688
-126.212570145903,42.3735744089012,-2098.52172851562
-126.195847362514,42.3735744089012,-2253.04174804688
-126.179124579125,42.3735744089012,-2666.78173828125
-126.162401795735,42.3735744089012,-2703.5517578125
-126.145679012346,42.3735744089012,-2674.77172851562
-126.128956228956,42.3735744089012,-2663.40258789062
-126.112233445567,42.3735744089012,-2638.7626953125
-126.095510662177,42.3735744089012,-2615.40258789062
-126.078787878788,42.3735744089012,-2599.47265625
-126.062065095398,42.3735744089012,-2593.86254882812
-126.045342312009,42.3735744089012,-2591.6025390625
-126.02861952862,42.3735744089012,-2614.63256835938
-126.01189674523,42.3735744089012,-2629.57250976562
-125.995173961841,42.3735744089012,-2619.91821289062
-125.978451178451,42.3735744089012,-2638.14819335938
-125.961728395062,42.3735744089012,-2634.1181640625
-125.945005611672,42.3735744089012,-2571.10815429688
-125.928282828283,42.3735744089012,-2522.158203125
-125.911560044893,42.3735744089012,-2530.51806640625
-125.894837261504,42.3735744089012,-2473.60815429688
-125.878114478114,42.3735744089012,-2506.06811523438
-125.861391694725,42.3735744089012,-2600.63305664062
-125.844668911336,42.3735744089012,-2584.2431640625
-125.827946127946,42.3735744089012,-2578.01318359375
-125.811223344557,42.3735744089012,-2627.1630859375
-125.794500561167,42.3735744089012,-2709.50317382812
-125.777777777778,42.3735744089012,-2818.34326171875
-125.761054994388,42.3735744089012,-2880.25317382812
-125.744332210999,42.3735744089012,-2866.27319335938
-125.727609427609,42.3735744089012,-2821.60375976562
-125.71088664422,42.3735744089012,-2906.23364257812
-125.694163860831,42.3735744089012,-2980.35375976562
-125.677441077441,42.3735744089012,-3046.75366210938
-125.660718294052,42.3735744089012,-3041.1435546875
-125.643995510662,42.3735744089012,-2925.46362304688
-125.627272727273,42.3735744089012,-2992.86376953125
-125.610549943883,42.3735744089012,-3042.16357421875
-125.593827160494,42.3735744089012,-3066.8310546875
-125.577104377104,42.3735744089012,-3072.65112304688
-125.560381593715,42.3735744089012,-3079.0810546875
-125.543658810325,42.3735744089012,-3080.57104492188
-125.526936026936,42.3735744089012,-3081.49096679688
-125.510213243547,42.3735744089012,-3082.81103515625
-125.493490460157,42.3735744089012,-3083.69116210938
-125.476767676768,42.3735744089012,-3083.63110351562
-125.460044893378,42.3735744089012,-3081.44921875
-125.443322109989,42.3735744089012,-3081.86938476562
-125.426599326599,42.3735744089012,-3083.22924804688
-125.40987654321,42.3735744089012,-3085.01928710938
-125.39315375982,42.3735744089012,-3086.53930664062
-125.376430976431,42.3735744089012,-3085.46923828125
-125.359708193042,42.3735744089012,-3084.57934570312
-125.342985409652,42.3735744089012,-3084.939453125
-125.326262626263,42.3735744089012,-3087.88720703125
-125.309539842873,42.3735744089012,-3090.46728515625
-125.292817059484,42.3735744089012,-3090.45727539062
-125.276094276094,42.3735744089012,-3091.35717773438
-125.259371492705,42.3735744089012,-3091.7373046875
-125.242648709315,42.3735744089012,-3092.83715820312
-125.225925925926,42.3735744089012,-3093.447265625
-125.209203142536,42.3735744089012,-3094.5673828125
-125.192480359147,42.3735744089012,-3092.43994140625
-125.175757575758,42.3735744089012,-3088.419921875
-125.159034792368,42.3735744089012,-3088.15991210938
-125.142312008979,42.3735744089012,-3093.31005859375
-125.125589225589,42.3735744089012,-3070.96997070312
-125.1088664422,42.3735744089012,-2892.38989257812
-125.09214365881,42.3735744089012,-2506.6298828125
-125.075420875421,42.3735744089012,-2294.330078125
-125.058698092031,42.3735744089012,-2271.31567382812
-125.041975308642,42.3735744089012,-2145.7958984375
-125.025252525253,42.3735744089012,-2041.68579101562
-125.008529741863,42.3735744089012,-1891.16577148438
-124.991806958474,42.3735744089012,-1787.69580078125
-124.975084175084,42.3735744089012,-1657.45581054688
-124.958361391695,42.3735744089012,-1575.35583496094
-124.941638608305,42.3735744089012,-1544.80578613281
-124.924915824916,42.3735744089012,-1522.16467285156
-124.908193041526,42.3735744089012,-1420.67468261719
-124.891470258137,42.3735744089012,-1203.82470703125
-124.874747474747,42.3735744089012,-1069.81469726562
-124.858024691358,42.3735744089012,-992.084655761719
-124.841301907969,42.3735744089012,-938.584655761719
-124.824579124579,42.3735744089012,-882.064697265625
-124.80785634119,42.3735744089012,-713.744689941406
-124.7911335578,42.3735744089012,-617.818725585938
-124.774410774411,42.3735744089012,-558.978698730469
-124.757687991021,42.3735744089012,-459.828704833984
-124.740965207632,42.3735744089012,-379.918701171875
-124.724242424242,42.3735744089012,-276.788726806641
-124.707519640853,42.3735744089012,-210.048706054688
-124.690796857464,42.3735744089012,-162.098709106445
-124.674074074074,42.3735744089012,-146.728713989258
-124.657351290685,42.3735744089012,-143.654541015625
-124.640628507295,42.3735744089012,-135.494537353516
-124.623905723906,42.3735744089012,-126.024536132812
-124.607182940516,42.3735744089012,-116.044540405273
-124.590460157127,42.3735744089012,-106.644538879395
-124.573737373737,42.3735744089012,-101.194541931152
-124.557014590348,42.3735744089012,-91.2045364379883
-124.540291806958,42.3735744089012,-86.0945434570312
-124.523569023569,42.3735744089012,-79.3044204711914
-124.50684624018,42.3735744089012,-67.9944229125977
-124.49012345679,42.3735744089012,-49.4444198608398
-124.473400673401,42.3735744089012,-39.8144226074219
-124.456677890011,42.3735744089012,-28.0144214630127
-124.439955106622,42.3735744089012,-12.8444213867188
-124.423232323232,42.3735744089012,14.0955781936646
-124.406509539843,42.3735744089012,61.1655769348145
-124.389786756453,42.3735744089012,251.152603149414
-124.373063973064,42.3735744089012,333.032592773438
-124.356341189675,42.3735744089012,341.272613525391
-124.339618406285,42.3735744089012,212.192611694336
-124.322895622896,42.3735744089012,299.622619628906
-124.306172839506,42.3735744089012,457.702606201172
-124.289450056117,42.3735744089012,583.642578125
-124.272727272727,42.3735744089012,702.282592773438
-124.256004489338,42.3735744089012,637.978210449219
-124.239281705948,42.3735744089012,844.108215332031
-124.222558922559,42.3735744089012,720.528198242188
-124.205836139169,42.3735744089012,670.778198242188
-124.18911335578,42.3735744089012,964.048217773438
-124.172390572391,42.3735744089012,1029.29821777344
-124.155667789001,42.3735744089012,993.868225097656
-124.138945005612,42.3735744089012,947.588195800781
-124.122222222222,42.3735744089012,916.244384765625
-124.105499438833,42.3735744089012,640.994384765625
-124.088776655443,42.3735744089012,519.794372558594
-124.072053872054,42.3735744089012,429.654388427734
-124.055331088664,42.3735744089012,534.224426269531
-124.038608305275,42.3735744089012,595.7744140625
-124.021885521886,42.3735744089012,692.384399414062
-124.005162738496,42.3735744089012,470.574401855469
-123.988439955107,42.3735744089012,305.290435791016
-123.971717171717,42.3735744089012,321.740447998047
-123.954994388328,42.3735744089012,533.060424804688
-123.938271604938,42.3735744089012,920.200439453125
-123.921548821549,42.3735744089012,741.160461425781
-123.904826038159,42.3735744089012,455.250427246094
-123.88810325477,42.3735744089012,442.700439453125
-123.87138047138,42.3735744089012,667.42041015625
-123.854657687991,42.3735744089012,764.016296386719
-123.837934904602,42.3735744089012,608.986328125
-123.821212121212,42.3735744089012,408.516296386719
-123.804489337823,42.3735744089012,371.256286621094
-123.787766554433,42.3735744089012,429.21630859375
-123.771043771044,42.3735744089012,502.476287841797
-123.754320987654,42.3735744089012,529.166320800781
-123.737598204265,42.3735744089012,810.266296386719
-123.720875420875,42.3735744089012,840.827758789062
-123.704152637486,42.3735744089012,839.287780761719
-123.687429854097,42.3735744089012,969.69775390625
-123.670707070707,42.3735744089012,1053.09777832031
-123.653984287318,42.3735744089012,1146.18774414062
-123.637261503928,42.3735744089012,1141.48779296875
-123.620538720539,42.3735744089012,898.087768554688
-123.603815937149,42.3735744089012,734.587768554688
-123.58709315376,42.3735744089012,564.335266113281
-123.57037037037,42.3735744089012,507.205261230469
-123.553647586981,42.3735744089012,423.145263671875
-123.536924803591,42.3735744089012,414.215270996094
-123.520202020202,42.3735744089012,461.805267333984
-123.503479236813,42.3735744089012,421.275268554688
-123.486756453423,42.3735744089012,339.705261230469
-123.470033670034,42.3735744089012,415.835266113281
-123.453310886644,42.3735744089012,328.735778808594
-123.436588103255,42.3735744089012,298.385772705078
-123.419865319865,42.3735744089012,372.515777587891
-123.403142536476,42.3735744089012,446.40576171875
-123.386419753086,42.3735744089012,392.285766601562
-123.369696969697,42.3735744089012,383.035766601562
-123.352974186308,42.3735744089012,352.985778808594
-123.336251402918,42.3735744089012,402.825775146484
-123.319528619529,42.3735744089012,424.105682373047
-123.302805836139,42.3735744089012,593.645690917969
-123.28608305275,42.3735744089012,644.965698242188
-123.26936026936,42.3735744089012,873.07568359375
-123.252637485971,42.3735744089012,963.045654296875
-123.235914702581,42.3735744089012,702.995666503906
-123.219191919192,42.3735744089012,735.8056640625
-123.202469135802,42.3735744089012,918.515686035156
-123.185746352413,42.3735744089012,674.354309082031
-123.169023569024,42.3735744089012,618.264343261719
-123.152300785634,42.3735744089012,488.164337158203
-123.135578002245,42.3735744089012,399.834320068359
-123.118855218855,42.3735744089012,436.294342041016
-123.102132435466,42.3735744089012,509.534332275391
-123.085409652076,42.3735744089012,701.274353027344
-123.068686868687,42.3735744089012,858.454345703125
-123.051964085297,42.3735744089012,617.133239746094
-123.035241301908,42.3735744089012,704.423217773438
-123.018518518519,42.3735744089012,612.193237304688
-123.001795735129,42.3735744089012,655.263244628906
-122.98507295174,42.3735744089012,605.663269042969
-122.96835016835,42.3735744089012,570.963256835938
-122.951627384961,42.3735744089012,456.593231201172
-122.934904601571,42.3735744089012,387.683258056641
-122.918181818182,42.3735744089012,385.469390869141
-122.901459034792,42.3735744089012,386.519409179688
-122.884736251403,42.3735744089012,387.049407958984
-122.868013468013,42.3735744089012,396.189392089844
-122.851290684624,42.3735744089012,405.979400634766
-122.834567901235,42.3735744089012,431.519409179688
-122.817845117845,42.3735744089012,440.659393310547
-122.801122334456,42.3735744089012,546.949401855469
-122.784399551066,42.3735744089012,694.144958496094
-122.767676767677,42.3735744089012,627.004943847656
-122.750953984287,42.3735744089012,569.524963378906
-122.734231200898,42.3735744089012,658.8349609375
-122.717508417508,42.3735744089012,619.154968261719
-122.700785634119,42.3735744089012,603.284973144531
-122.68406285073,42.3735744089012,721.214965820312
-122.66734006734,42.3735744089012,883.624938964844
-122.650617283951,42.3735744089012,903.798095703125
-122.633894500561,42.3735744089012,764.418151855469
-122.617171717172,42.3735744089012,715.528137207031
-122.600448933782,42.3735744089012,772.518127441406
-122.583726150393,42.3735744089012,657.158142089844
-122.567003367003,42.3735744089012,616.248107910156
-122.550280583614,42.3735744089012,696.998107910156
-122.533557800224,42.3735744089012,894.938110351562
-122.516835016835,42.3735744089012,1063.09680175781
-122.500112233446,42.3735744089012,1170.6767578125
-122.483389450056,42.3735744089012,1160.22680664062
-122.466666666667,42.3735744089012,1170.95678710938
-127.433333333333,42.3568845618915,-2688.19116210938
-127.416610549944,42.3568845618915,-2667.94116210938
-127.399887766554,42.3568845618915,-2682.02099609375
-127.383164983165,42.3568845618915,-2685.23095703125
-127.366442199776,42.3568845618915,-2685.791015625
-127.349719416386,42.3568845618915,-2733.17114257812
-127.332996632997,42.3568845618915,-2757.02294921875
-127.316273849607,42.3568845618915,-2729.99291992188
-127.299551066218,42.3568845618915,-2660.44287109375
-127.282828282828,42.3568845618915,-2564.20288085938
-127.266105499439,42.3568845618915,-2509.212890625
-127.249382716049,42.3568845618915,-2574.81274414062
-127.23265993266,42.3568845618915,-2565.57275390625
-127.21593714927,42.3568845618915,-2477.302734375
-127.199214365881,42.3568845618915,-2565.87060546875
-127.182491582492,42.3568845618915,-2525.26049804688
-127.165768799102,42.3568845618915,-2518.82055664062
-127.149046015713,42.3568845618915,-2515.71044921875
-127.132323232323,42.3568845618915,-2685.12060546875
-127.115600448934,42.3568845618915,-2661.82055664062
-127.098877665544,42.3568845618915,-2938.74047851562
-127.082154882155,42.3568845618915,-3140.17065429688
-127.065432098765,42.3568845618915,-3260.0107421875
-127.048709315376,42.3568845618915,-3357.640625
-127.031986531987,42.3568845618915,-3199.67065429688
-127.015263748597,42.3568845618915,-3071.21069335938
-126.998540965208,42.3568845618915,-2847.21069335938
-126.981818181818,42.3568845618915,-2677.0908203125
-126.965095398429,42.3568845618915,-2727.05078125
-126.948372615039,42.3568845618915,-2673.38061523438
-126.93164983165,42.3568845618915,-2780.00146484375
-126.91492704826,42.3568845618915,-2892.55151367188
-126.898204264871,42.3568845618915,-2718.70166015625
-126.881481481481,42.3568845618915,-2492.66162109375
-126.864758698092,42.3568845618915,-2539.86157226562
-126.848035914703,42.3568845618915,-2602.88159179688
-126.831313131313,42.3568845618915,-2645.99145507812
-126.814590347924,42.3568845618915,-2654.76147460938
-126.797867564534,42.3568845618915,-2526.46215820312
-126.781144781145,42.3568845618915,-2537.48217773438
-126.764421997755,42.3568845618915,-2614.68212890625
-126.747699214366,42.3568845618915,-2607.32202148438
-126.730976430976,42.3568845618915,-2675.40209960938
-126.714253647587,42.3568845618915,-2724.50219726562
-126.697530864198,42.3568845618915,-2768.64208984375
-126.680808080808,42.3568845618915,-2788.2021484375
-126.664085297419,42.3568845618915,-2781.32470703125
-126.647362514029,42.3568845618915,-2756.40478515625
-126.63063973064,42.3568845618915,-2821.21484375
-126.61391694725,42.3568845618915,-2833.83471679688
-126.597194163861,42.3568845618915,-2710.49487304688
-126.580471380471,42.3568845618915,-2682.1748046875
-126.563748597082,42.3568845618915,-2732.07470703125
-126.547025813692,42.3568845618915,-2732.85473632812
-126.530303030303,42.3568845618915,-2805.17944335938
-126.513580246914,42.3568845618915,-2896.46948242188
-126.496857463524,42.3568845618915,-2835.8095703125
-126.480134680135,42.3568845618915,-2709.79956054688
-126.463411896745,42.3568845618915,-2744.859375
-126.446689113356,42.3568845618915,-2764.48950195312
-126.429966329966,42.3568845618915,-2771.82958984375
-126.413243546577,42.3568845618915,-2725.42944335938
-126.396520763187,42.3568845618915,-2716.556640625
-126.379797979798,42.3568845618915,-2711.15673828125
-126.363075196409,42.3568845618915,-2747.68676757812
-126.346352413019,42.3568845618915,-2733.23681640625
-126.32962962963,42.3568845618915,-2730.5068359375
-126.31290684624,42.3568845618915,-2672.20678710938
-126.296184062851,42.3568845618915,-2668.19677734375
-126.279461279461,42.3568845618915,-2686.69677734375
-126.262738496072,42.3568845618915,-2685.74169921875
-126.246015712682,42.3568845618915,-2721.27172851562
-126.229292929293,42.3568845618915,-2542.04174804688
-126.212570145903,42.3568845618915,-2416.95166015625
-126.195847362514,42.3568845618915,-2588.28173828125
-126.179124579125,42.3568845618915,-2685.81176757812
-126.162401795735,42.3568845618915,-2701.41162109375
-126.145679012346,42.3568845618915,-2713.89184570312
-126.128956228956,42.3568845618915,-2638.99267578125
-126.112233445567,42.3568845618915,-2623.83251953125
-126.095510662177,42.3568845618915,-2632.29272460938
-126.078787878788,42.3568845618915,-2621.16259765625
-126.062065095398,42.3568845618915,-2611.29272460938
-126.045342312009,42.3568845618915,-2624.48266601562
-126.02861952862,42.3568845618915,-2650.9326171875
-126.01189674523,42.3568845618915,-2650.88256835938
-125.995173961841,42.3568845618915,-2642.60815429688
-125.978451178451,42.3568845618915,-2656.42822265625
-125.961728395062,42.3568845618915,-2643.81811523438
-125.945005611672,42.3568845618915,-2576.8681640625
-125.928282828283,42.3568845618915,-2537.09814453125
-125.911560044893,42.3568845618915,-2508.92822265625
-125.894837261504,42.3568845618915,-2472.08813476562
-125.878114478114,42.3568845618915,-2599.27807617188
-125.861391694725,42.3568845618915,-2625.533203125
-125.844668911336,42.3568845618915,-2580.56323242188
-125.827946127946,42.3568845618915,-2591.71313476562
-125.811223344557,42.3568845618915,-2649.3232421875
-125.794500561167,42.3568845618915,-2734.453125
-125.777777777778,42.3568845618915,-2811.1630859375
-125.761054994388,42.3568845618915,-2817.21313476562
-125.744332210999,42.3568845618915,-2770.19311523438
-125.727609427609,42.3568845618915,-2820.7236328125
-125.71088664422,42.3568845618915,-2918.69360351562
-125.694163860831,42.3568845618915,-2982.53369140625
-125.677441077441,42.3568845618915,-3012.33374023438
-125.660718294052,42.3568845618915,-2979.83374023438
-125.643995510662,42.3568845618915,-2910.03369140625
-125.627272727273,42.3568845618915,-3004.23364257812
-125.610549943883,42.3568845618915,-3042.09375
-125.593827160494,42.3568845618915,-3069.48095703125
-125.577104377104,42.3568845618915,-3075.5810546875
-125.560381593715,42.3568845618915,-3078.291015625
-125.543658810325,42.3568845618915,-3081.92114257812
-125.526936026936,42.3568845618915,-3082.6611328125
-125.510213243547,42.3568845618915,-3082.64111328125
-125.493490460157,42.3568845618915,-3083.85107421875
-125.476767676768,42.3568845618915,-3083.99096679688
-125.460044893378,42.3568845618915,-3085.36938476562
-125.443322109989,42.3568845618915,-3084.59936523438
-125.426599326599,42.3568845618915,-3084.65942382812
-125.40987654321,42.3568845618915,-3085.99926757812
-125.39315375982,42.3568845618915,-3088.30932617188
-125.376430976431,42.3568845618915,-3089.36938476562
-125.359708193042,42.3568845618915,-3088.74926757812
-125.342985409652,42.3568845618915,-3090.47924804688
-125.326262626263,42.3568845618915,-3090.197265625
-125.309539842873,42.3568845618915,-3094.50732421875
-125.292817059484,42.3568845618915,-3094.91723632812
-125.276094276094,42.3568845618915,-3093.76733398438
-125.259371492705,42.3568845618915,-3093.71728515625
-125.242648709315,42.3568845618915,-3094.74731445312
-125.225925925926,42.3568845618915,-3095.6171875
-125.209203142536,42.3568845618915,-3097.51733398438
-125.192480359147,42.3568845618915,-3099.11010742188
-125.175757575758,42.3568845618915,-3099.02001953125
-125.159034792368,42.3568845618915,-3101.97998046875
-125.142312008979,42.3568845618915,-3103.75
-125.125589225589,42.3568845618915,-3085.8701171875
-125.1088664422,42.3568845618915,-2998.30004882812
-125.09214365881,42.3568845618915,-2696.5400390625
-125.075420875421,42.3568845618915,-2382.30004882812
-125.058698092031,42.3568845618915,-2166.26586914062
-125.041975308642,42.3568845618915,-2104.66577148438
-125.025252525253,42.3568845618915,-1924.34582519531
-125.008529741863,42.3568845618915,-1739.41577148438
-124.991806958474,42.3568845618915,-1667.42578125
-124.975084175084,42.3568845618915,-1611.65576171875
-124.958361391695,42.3568845618915,-1529.6357421875
-124.941638608305,42.3568845618915,-1460.67578125
-124.924915824916,42.3568845618915,-1343.3447265625
-124.908193041526,42.3568845618915,-1232.24462890625
-124.891470258137,42.3568845618915,-1131.0146484375
-124.874747474747,42.3568845618915,-1030.58471679688
-124.858024691358,42.3568845618915,-976.864685058594
-124.841301907969,42.3568845618915,-943.064697265625
-124.824579124579,42.3568845618915,-867.654663085938
-124.80785634119,42.3568845618915,-769.514709472656
-124.7911335578,42.3568845618915,-656.838684082031
-124.774410774411,42.3568845618915,-567.708740234375
-124.757687991021,42.3568845618915,-491.028717041016
-124.740965207632,42.3568845618915,-417.888702392578
-124.724242424242,42.3568845618915,-339.628723144531
-124.707519640853,42.3568845618915,-268.408721923828
-124.690796857464,42.3568845618915,-198.498718261719
-124.674074074074,42.3568845618915,-177.778717041016
-124.657351290685,42.3568845618915,-162.714538574219
-124.640628507295,42.3568845618915,-152.424545288086
-124.623905723906,42.3568845618915,-146.704544067383
-124.607182940516,42.3568845618915,-135.644546508789
-124.590460157127,42.3568845618915,-124.624542236328
-124.573737373737,42.3568845618915,-117.794540405273
-124.557014590348,42.3568845618915,-111.494537353516
-124.540291806958,42.3568845618915,-100.014541625977
-124.523569023569,42.3568845618915,-94.1744232177734
-124.50684624018,42.3568845618915,-80.1444244384766
-124.49012345679,42.3568845618915,-56.2644233703613
-124.473400673401,42.3568845618915,-45.2444229125977
-124.456677890011,42.3568845618915,-29.2144222259521
-124.439955106622,42.3568845618915,-14.2144212722778
-124.423232323232,42.3568845618915,34.9755783081055
-124.406509539843,42.3568845618915,174.035583496094
-124.389786756453,42.3568845618915,98.1426086425781
-124.373063973064,42.3568845618915,109.232604980469
-124.356341189675,42.3568845618915,141.402603149414
-124.339618406285,42.3568845618915,148.032608032227
-124.322895622896,42.3568845618915,409.252593994141
-124.306172839506,42.3568845618915,652.342590332031
-124.289450056117,42.3568845618915,723.052612304688
-124.272727272727,42.3568845618915,697.142578125
-124.256004489338,42.3568845618915,563.42822265625
-124.239281705948,42.3568845618915,770.808227539062
-124.222558922559,42.3568845618915,601.258178710938
-124.205836139169,42.3568845618915,590.758178710938
-124.18911335578,42.3568845618915,870.908203125
-124.172390572391,42.3568845618915,1076.28820800781
-124.155667789001,42.3568845618915,1101.83825683594
-124.138945005612,42.3568845618915,1079.17822265625
-124.122222222222,42.3568845618915,992.834411621094
-124.105499438833,42.3568845618915,703.724426269531
-124.088776655443,42.3568845618915,546.124389648438
-124.072053872054,42.3568845618915,621.874389648438
-124.055331088664,42.3568845618915,818.184387207031
-124.038608305275,42.3568845618915,940.484375
-124.021885521886,42.3568845618915,873.094421386719
-124.005162738496,42.3568845618915,746.584411621094
-123.988439955107,42.3568845618915,630.17041015625
-123.971717171717,42.3568845618915,589.870422363281
-123.954994388328,42.3568845618915,672.46044921875
-123.938271604938,42.3568845618915,1012.13043212891
-123.921548821549,42.3568845618915,931.380432128906
-123.904826038159,42.3568845618915,720.730407714844
-123.88810325477,42.3568845618915,936.220458984375
-123.87138047138,42.3568845618915,633.650451660156
-123.854657687991,42.3568845618915,901.776306152344
-123.837934904602,42.3568845618915,795.236328125
-123.821212121212,42.3568845618915,666.556274414062
-123.804489337823,42.3568845618915,597.676330566406
-123.787766554433,42.3568845618915,377.756286621094
-123.771043771044,42.3568845618915,567.846313476562
-123.754320987654,42.3568845618915,592.046325683594
-123.737598204265,42.3568845618915,666.6962890625
-123.720875420875,42.3568845618915,841.807739257812
-123.704152637486,42.3568845618915,1025.2177734375
-123.687429854097,42.3568845618915,1048.84777832031
-123.670707070707,42.3568845618915,1066.81774902344
-123.653984287318,42.3568845618915,1191.427734375
-123.637261503928,42.3568845618915,1034.177734375
-123.620538720539,42.3568845618915,779.987731933594
-123.603815937149,42.3568845618915,609.437744140625
-123.58709315376,42.3568845618915,491.015258789062
-123.57037037037,42.3568845618915,433.345275878906
-123.553647586981,42.3568845618915,416.875274658203
-123.536924803591,42.3568845618915,407.865264892578
-123.520202020202,42.3568845618915,444.175262451172
-123.503479236813,42.3568845618915,362.695251464844
-123.486756453423,42.3568845618915,437.605255126953
-123.470033670034,42.3568845618915,536.275268554688
-123.453310886644,42.3568845618915,399.195770263672
-123.436588103255,42.3568845618915,317.235778808594
-123.419865319865,42.3568845618915,326.475769042969
-123.403142536476,42.3568845618915,342.165771484375
-123.386419753086,42.3568845618915,380.945770263672
-123.369696969697,42.3568845618915,320.535766601562
-123.352974186308,42.3568845618915,334.395751953125
-123.336251402918,42.3568845618915,374.40576171875
-123.319528619529,42.3568845618915,403.395660400391
-123.302805836139,42.3568845618915,592.385681152344
-123.28608305275,42.3568845618915,492.385681152344
-123.26936026936,42.3568845618915,709.655639648438
-123.252637485971,42.3568845618915,894.78564453125
-123.235914702581,42.3568845618915,902.0556640625
-123.219191919192,42.3568845618915,948.725646972656
-123.202469135802,42.3568845618915,954.965698242188
-123.185746352413,42.3568845618915,937.534301757812
-123.169023569024,42.3568845618915,757.784301757812
-123.152300785634,42.3568845618915,511.974334716797
-123.135578002245,42.3568845618915,498.784332275391
-123.118855218855,42.3568845618915,537.17431640625
-123.102132435466,42.3568845618915,541.094299316406
-123.085409652076,42.3568845618915,689.634338378906
-123.068686868687,42.3568845618915,860.374328613281
-123.051964085297,42.3568845618915,737.613220214844
-123.035241301908,42.3568845618915,913.043273925781
-123.018518518519,42.3568845618915,850.523254394531
-123.001795735129,42.3568845618915,877.55322265625
-122.98507295174,42.3568845618915,788.853271484375
-122.96835016835,42.3568845618915,685.333251953125
-122.951627384961,42.3568845618915,528.34326171875
-122.934904601571,42.3568845618915,414.903259277344
-122.918181818182,42.3568845618915,398.449401855469
-122.901459034792,42.3568845618915,397.039398193359
-122.884736251403,42.3568845618915,396.509399414062
-122.868013468013,42.3568845618915,398.469390869141
-122.851290684624,42.3568845618915,410.079406738281
-122.834567901235,42.3568845618915,423.779388427734
-122.817845117845,42.3568845618915,463.819396972656
-122.801122334456,42.3568845618915,627.529418945312
-122.784399551066,42.3568845618915,840.35498046875
-122.767676767677,42.3568845618915,788.614929199219
-122.750953984287,42.3568845618915,648.8349609375
-122.734231200898,42.3568845618915,718.81494140625
-122.717508417508,42.3568845618915,865.874938964844
-122.700785634119,42.3568845618915,676.744934082031
-122.68406285073,42.3568845618915,664.994934082031
-122.66734006734,42.3568845618915,844.404968261719
-122.650617283951,42.3568845618915,1056.5380859375
-122.633894500561,42.3568845618915,943.428100585938
-122.617171717172,42.3568845618915,855.978149414062
