Sample_name,Label,Hash,nReads
MFU-52193-1700-d1-1_S7,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,7
MFU-52193-1385-d1-1_S74,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,16
MFU-52193-1243-d1-1_S10,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,1037
MFU-52193-1861-d1-1_S15,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,15
MFU-52193-1091-d1-1_S44,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,1004
MFU-52193-1334-d1-1_S40,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,240
MFU-52193-227-d1-1_S75,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,5
MFU-52193-645-d1-1_S67,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,7
MFU-52193-991-d1-1_S8,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,25
MFU-52193-1474-d1-1_S80,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,195
MFU-52193-1501-d1-1_S13,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,3
MFU-52193-156-d1-1_S56,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,10
MFU-52193-808-d5-1_S11,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,61
MFU-52193-1871-d1-1_S18,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,75
MFU-52193-202-d1-1_S66,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,173
MFU-52193-700-d1-1_S50,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,3086
MFU-52193-1281-d1-1_S45,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,3592
MFU-52193-1575-d1-1_S21,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,3
MFU-52193-1253-d1-1_S81,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,260
MFU-52193-435-d1-1_S31,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,103
MFU-52193-1869-d1-1_S69,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,116
MFU-52193-182-d1-1_S22,MFU,d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9,57
MFU-52193-1474-d1-1_S80,MFU,da86e55cb2b03c4f47a877c184e63d907a48bc4e,43
MFU-52193-529-d1-1_S85,MFU,53cb83d32b9af543e7317082eb1445fabee2580e,924
MFU-52193-202-d1-1_S66,MFU,075b4d3abd1de7ed96b0a05cca6e759e70927d07,1275
MFU-52193-1157-d1-1_S78,MFU,075b4d3abd1de7ed96b0a05cca6e759e70927d07,1236
MFU-52193-372-d1-1_S76,MFU,075b4d3abd1de7ed96b0a05cca6e759e70927d07,1903
MFU-52193-529-d1-1_S85,MFU,075b4d3abd1de7ed96b0a05cca6e759e70927d07,1718
MFU-52193-1253-d1-1_S81,MFU,1432c344bbb7d533f1209250582356453d3f89b9,1005
MFU-52193-1334-d1-1_S40,MFU,1432c344bbb7d533f1209250582356453d3f89b9,361
MFU-52193-1314-d5-1_S4,MFU,5fc4e7ec396fb11c87a1f94d06e2f33c6f8e7c4a,6325
MFU-52193-1279-d5-1_S62,MFU,5fc4e7ec396fb11c87a1f94d06e2f33c6f8e7c4a,1215
MFU-52193-617-d1-1_S72,MFU,da34622391d2fbb63edd120df9957c5e8da81e10,2040
MFU-52193-178-d1-1_S30,MFU,da34622391d2fbb63edd120df9957c5e8da81e10,1808
MFU-52193-1281-d1-1_S45,MFU,70a995696c3b49e30c092a3cee9fdefd707e14f2,4575
MFU-52193-1449-d1-1_S71,MFU,230441a7d19cb25ea08bf6a0ce924aff0bd77dc8,12281
